freq	V_in	V_out
0.0015135612484362087	1	0.9999204659828568
0.0015252229565390183	1	0.9999192358207909
0.0015369745159352708	1	0.9999179866340037
0.0015488166189124811	1	0.9999167181283464
0.0015607499630921114	1	0.999915430005125
0.0015727752514706679	1	0.9999141219610295
0.001584893192461114	1	0.999912793688063
0.0015971044999346024	1	0.9999114448734686
0.0016094098932625345	1	0.9999100751996574
0.0016218100973589297	1	0.9999086843441319
0.0016343058427231378	1	0.9999072719794123
0.0016468978654828688	1	0.9999058377729579
0.0016595869074375613	1	0.99990438138709
0.0016723737161020782	1	0.9999029024789124
0.001685259044750751	1	0.9999014007002306
0.0016982436524617442	1	0.9998998756974701
0.001711328304161781	1	0.9998983271115938
0.0017245137706712022	1	0.9998967545780171
0.0017378008287493763	1	0.9998951577265228
0.0017511902611404566	1	0.9998935361811738
0.0017646828566194998	1	0.9998918895602251
0.0017782794100389228	1	0.9998902174760341
0.001791980722375334	1	0.9998885195349695
0.001805787600776718	1	0.9998867953373191
0.0018197008586099826	1	0.9998850444771958
0.001833721315508882	1	0.9998832665424426
0.0018478497974222907	1	0.9998814611145356
0.0018620871366628676	1	0.9998796277684858
0.0018764341719560856	1	0.9998777660727398
0.0018908917484896422	1	0.9998758755890778
0.0019054607179632462	1	0.9998739558725114
0.001920141938638801	1	0.9998720064711791
0.0019349362753909522	1	0.9998700269262403
0.0019498445997580456	1	0.9998680167717674
0.001964867789993468	1	0.9998659755346364
0.0019800067311173857	1	0.9998639027344168
0.001995262314968879	1	0.9998617978832582
0.0020106354402584874	1	0.999859660485776
0.0020261270126211432	1	0.9998574900389351
0.0020417379446695297	1	0.9998552860319326
0.00205746915604784	1	0.9998530479460774
0.002073321573485956	1	0.9998507752546687
0.0020892961308540386	1	0.9998484674228727
0.002105393769217551	1	0.9998461239075976
0.0021216154368926847	1	0.9998437441573654
0.0021379620895022326	1	0.9998413276121833
0.0021544346900318843	1	0.9998388737034124
0.0021710342088869534	1	0.9998363818536344
0.002187761623949552	1	0.9998338514765166
0.0022046179206361848	1	0.9998312819766737
0.0022216040919558117	1	0.9998286727495295
0.00223872113856834	1	0.9998260231811743
0.002255970068843577	1	0.9998233326482215
0.002273351898920629	1	0.9998206005176623
0.0022908676527677724	1	0.9998178261467158
0.0023085183622427617	1	0.9998150088826802
0.0023263050671536263	1	0.9998121480627791
0.0023442288153199225	1	0.9998092430140066
0.002362290662634463	1	0.9998062930529699
0.002380491673125514	1	0.9998032974857287
0.00239883291901949	1	0.999800255607634
0.0024173154808041037	1	0.9997971667031618
0.002435940447292027	1	0.9997940300457471
0.002454708915685031	1	0.9997908448976127
0.0024736219916386224	1	0.9997876105095974
0.002492680789327176	1	0.9997843261209808
0.0025118864315095794	1	0.9997809909593046
0.0025312400495953635	1	0.9997776042401931
0.002550742783711359	1	0.999774165167169
0.0025703957827688645	1	0.9997706729314673
0.002590200204531325	1	0.9997671267118465
0.0026101572156825357	1	0.9997635256743967
0.0026302679918953813	1	0.9997598689723448
0.00265053371790108	1	0.9997561557458559
0.0026709555875589854	1	0.9997523851218331
0.0026915348039269166	1	0.9997485562137138
0.0027122725793320267	1	0.999744668121262
0.0027331701354422326	1	0.9997407199303583
0.002754228703338166	1	0.9997367107127866
0.0027754495235857105	1	0.9997326395260172
0.002796833846309078	1	0.9997285054129867
0.002818382931264455	1	0.9997243074018752
0.0028400980479142135	1	0.9997200445058788
0.0028619804755017054	1	0.9997157157229798
0.0028840315031266055	1	0.9997113200357128
0.0029062524298208658	1	0.9997068564109269
0.0029286445646252374	1	0.9997023237995463
0.002951209226666387	1	0.9996977211363235
0.0029739477452346047	1	0.9996930473395926
0.002996861459862124	1	0.9996883013110167
0.003019951720402016	1	0.9996834819353316
0.003043219887107722	1	0.9996785880800865
0.0030666673307131838	1	0.9996736185953794
0.003090295432513592	1	0.9996685723135896
0.003114105584446758	1	0.9996634480491066
0.0031380991891751253	1	0.9996582445980524
0.0031622776601683794	1	0.9996529607380026
0.003186642421786732	1	0.999647595227701
0.003211194909364824	1	0.9996421468067712
0.003235936569296281	1	0.9996366141954235
0.003260868859118932	1	0.9996309960941563
0.003285993247600654	1	0.9996252911834549
0.003311311214825911	1	0.999619498123484
0.0033368242522829428	1	0.9996136155537765
0.003362533862951628	1	0.999607642092917
0.003388441561392024	1	0.999601576338221
0.003414548873833601	1	0.999595416865409
0.003440857338265133	1	0.9995891622282755
0.0034673685045253167	1	0.9995828109583534
0.0034940839343940663	1	0.9995763615645725
0.003521005201684521	1	0.9995698125329141
0.0035481338923357532	1	0.9995631623260589
0.0035754716045062127	1	0.999556409383031
0.003603019948667852	1	0.9995495521188353
0.003630780547701014	1	0.99954258892409
0.0036587550369900335	1	0.9995355181646537
0.0036869450645195772	1	0.9995283381812462
0.003715352290971724	1	0.9995210472890645
0.0037439783898238106	1	0.9995136437773923
0.0037728250474469943	1	0.9995061259092031
0.0038018939632056127	1	0.999498491920759
0.003831186849557289	1	0.9994907400212024
0.0038607054321538113	1	0.9994828683921401
0.003890451449942805	1	0.9994748751872243
0.003920426655270152	1	0.9994667585317251
0.0039506328139832375	1	0.999458516522096
0.003981071705534973	1	0.9994501472255355
0.004011745123088624	1	0.9994416486795391
0.0040426548736234415	1	0.9994330188914465
0.004073802778041126	1	0.9994242558379814
0.004105190671273079	1	0.9994153574647847
0.004136820402388507	1	0.9994063216859391
0.004168693834703355	1	0.9993971463834896
0.004200812845890069	1	0.9993878294069537
0.004233179328088207	1	0.9993783685728259
0.004265795188015926	1	0.9993687616640746
0.004298662347082277	1	0.9993590064296308
0.004331782741500416	1	0.9993491005838705
0.004365158322401661	1	0.9993390418060875
0.004398791055950435	1	0.9993288277399593
0.0044326829234600865	1	0.999318455993006
0.0044668359215096305	1	0.9993079241360385
0.004501252062061337	1	0.9992972297026014
0.004535933372579275	1	0.9992863701884049
0.004570881896148752	1	0.9992753430507508
0.0046060996915966625	1	0.9992641457079475
0.004641588833612777	1	0.9992527755387177
0.004677351412871981	1	0.9992412298815971
0.004713389536157405	1	0.9992295060343241
0.004749705326484557	1	0.9992176012532196
0.004786300923226385	1	0.9992055127525591
0.004823178482239304	1	0.9991932377039339
0.004860340175990216	1	0.9991807732356038
0.004897788193684461	1	0.9991681164318402
0.004935524741394807	1	0.9991552643322583
0.004973552042191398	1	0.9991422139311408
0.005011872336272725	1	0.999128962176751
0.005050487881097584	1	0.9991155059706354
0.005089400951518088	1	0.9991018421669164
0.005128613839913648	1	0.9990879675715744
0.005168128856326035	1	0.9990738789417193
0.005207948328595465	1	0.9990595729848512
0.005248074602497728	1	0.9990450463581096
0.0052885100418823775	1	0.9990302956675137
0.005329257028812003	1	0.9990153174671877
0.005370317963702527	1	0.9990001082585787
0.0054116952654646375	1	0.9989846644896602
0.005453391371646278	1	0.9989689825541255
0.005495408738576248	1	0.9989530587905683
0.005537749841508896	1	0.998936889481652
0.005580417174769964	1	0.9989204708532663
0.005623413251903491	1	0.9989037990736712
0.005666740605819913	1	0.9988868702526297
0.0057104017889452715	1	0.9988696804405258
0.005754399373371567	1	0.998852225627472
0.00579873595100831	1	0.9988345017424016
0.005843414133735175	1	0.9988165046521488
0.00588843655355589	1	0.9987982301605155
0.005933805862753281	1	0.9987796740073241
0.005979524734045521	1	0.9987608318674566
0.006025595860743574	1	0.9987416993498796
0.006072021956909884	1	0.9987222719966559
0.006118805757518219	1	0.9987025452819404
0.006165950018614822	1	0.9986825146109627
0.006213457517480758	1	0.9986621753189943
0.0062613310527955286	1	0.9986415226703012
0.00630957344480193	1	0.9986205518570808
0.006358187535472229	1	0.9985992579983842
0.0064071761886755375	1	0.9985776361390226
0.006456542290346556	1	0.9985556812484578
0.006506288748655574	1	0.9985333882196769
0.006556418494179792	1	0.9985107518680509
0.006606934480075957	1	0.9984877669301768
0.006657839682254362	1	0.9984644280627034
0.006709137099554112	1	0.9984407298411397
0.006760829753919818	1	0.9984166667586468
0.006812920690579615	1	0.9983922332248125
0.0068654129782245435	1	0.9983674235644079
0.006918309709189363	1	0.9983422320161273
0.0069716139996346725	1	0.9983166527313089
0.0070253289897305215	1	0.9982906797726386
0.00707945784384138	1	0.9982643071128346
0.007134003750712565	1	0.9982375286333138
0.007188969923658069	1	0.9982103381228387
0.007244359600749898	1	0.9981827292761464
0.00730017604500878	1	0.9981546956925569
0.007356422544596414	1	0.998126230874563
0.007413102413009177	1	0.9980973282263996
0.007470218989273319	1	0.9980679810525931
0.00752777563814166	1	0.998038182556491
0.007585775750291836	1	0.9980079258387703
0.007644222742526002	1	0.9979772038959256
0.007703120057972147	1	0.9979460096187349
0.00776247116628692	1	0.997914335790707
0.00782227956386003	1	0.997882175086503
0.00788254877402021	1	0.9978495200703408
0.007943282347242814	1	0.997816363194373
0.008004483861358918	1	0.9977826967970458
0.008066156921766135	1	0.9977485131014336
0.008128305161640995	1	0.9977138042135514
0.008190932242152976	1	0.9976785621206428
0.008254041852680182	1	0.997642778689447
0.008317637711026709	1	0.9976064456644397
0.008381723563641622	1	0.9975695546660512
0.008446303185839686	1	0.9975320971888604
0.008511380382023767	1	0.9974940645997635
0.008576958985908937	1	0.9974554481361187
0.008643042860748356	1	0.9974162389038657
0.008709635899560805	1	0.9973764278756188
0.008776742025360064	1	0.9973360058887368
0.008844365191385999	1	0.9972949636433642
0.008912509381337459	1	0.9972532917004481
0.00898117860960694	1	0.9972109804797278
0.009050376921517118	1	0.9971680202576985
0.009120108393559097	1	0.9971244011655463
0.009190377133632594	1	0.9970801131870586
0.009261187281287938	1	0.9970351461565035
0.009332543007969915	1	0.9969894897564849
0.009404448517263514	1	0.9969431335157666
0.009476908045141591	1	0.996896066807069
0.009549925860214359	1	0.996848278844838
0.009623506263980888	1	0.9967997586829834
0.009697653591082496	1	0.9967504952125886
0.009772372209558112	1	0.9967004771595914
0.009847666521101578	1	0.9966496930824332
0.009923540961321003	1	0.9965981313696808
0.01	1	0.9965457802376143
0.010077048141361044	1	0.9964926277277878
0.0101546899243308	1	0.9964386617045566
0.010232929922807542	1	0.9963838698525742
0.010311772745930554	1	0.9963282396742579
0.01039122303835169	1	0.9962717584872218
0.010471285480508996	1	0.9962144134216789
0.010551964788902406	1	0.9961561914178099
0.01063326571637161	1	0.9960970792230992
0.010715193052376065	1	0.9960370633896396
0.0107977516232771	1	0.9959761302714015
0.010880946292622262	1	0.9959142660214714
0.01096478196143185	1	0.9958514565892539
0.011049263568487587	1	0.9957876877176424
0.011134396090623614	1	0.9957229449401538
0.011220184543019636	1	0.9956572135780296
0.011306633979496387	1	0.9955904787373028
0.011393749492813368	1	0.9955227253058282
0.01148153621496883	1	0.9954539379502803
0.011569999317502109	1	0.9953841011131129
0.011659144011798317	1	0.9953131990094859
0.011748975549395297	1	0.9952412156241539
0.011839499222293017	1	0.9951681347083208
0.011930720363265337	1	0.9950939397764569
0.012022644346174132	1	0.9950186141030808
0.012115276586285882	1	0.9949421407195032
0.012208622540590712	1	0.9948645024105359
0.012302687708123818	1	0.994785681711162
0.012397477630289441	1	0.9947056609031706
0.012492997891187333	1	0.9946244220117527
0.012589254117941675	1	0.9945419468020624
0.012686251981032595	1	0.9944582167757369
0.012783997194630237	1	0.9943732131673817
0.012882495516931342	1	0.9942869169410175
0.012981752750498489	1	0.994199308786489
0.013081774742601943	1	0.9941103691158347
0.013182567385564075	1	0.9940200780596216
0.01328413661710651	1	0.993928415463238
0.013386488420699933	1	0.9938353608831517
0.013489628825916533	1	0.9937408935831283
0.013593563908785255	1	0.9936449925304106
0.013698299792149702	1	0.9935476363918619
0.013803842646028845	1	0.9934488035300695
0.013910198687980529	1	0.9933484719994106
0.014017374183467702	1	0.99324661954208
0.01412537544622754	1	0.9931432235840799
0.014234208838643415	1	0.9930382612311714
0.014343880772119656	1	0.9929317092647886
0.014454397707459272	1	0.9928235441379143
0.014565766155244578	1	0.9927137419709186
0.014677992676220698	1	0.9926022785473599
0.014791083881682071	1	0.9924891293097485
0.014905046433861962	1	0.9923742693552732
0.015019887046324872	1	0.9922576734314906
0.01513561248436208	1	0.9921393159319786
0.01525222956539019	1	0.9920191708919532
0.015369745159352717	1	0.991897211983849
0.01548816618912481	1	0.9917734125128638
0.015607499630921114	1	0.991647745412469
0.015727752514706678	1	0.9915201832398842
0.015848931924611134	1	0.9913906981715161
0.015971044999346033	1	0.9912592619983667
0.016094098932625353	1	0.9911258461214036
0.0162181009735893	1	0.9909904215469005
0.016343058427231376	1	0.9908529588817441
0.01646897865482868	1	0.9907134283287078
0.016595869074375606	1	0.9905717996816967
0.016723737161020793	1	0.9904280423209589
0.01685259044750751	1	0.9902821252082693
0.016982436524617443	1	0.9901340168820824
0.01711328304161781	1	0.9899836854526578
0.017245137706712012	1	0.9898310985971575
0.017378008287493755	1	0.9896762235547163
0.017511902611404576	1	0.9895190271214864
0.017646828566194997	1	0.9893594756456577
0.01778279410038923	1	0.9891975350224528
0.01791980722375334	1	0.9890331706891008
0.01805787600776717	1	0.9888663476197879
0.018197008586099836	1	0.9886970303205879
0.01833721315508883	1	0.9885251828243738
0.018478497974222907	1	0.9883507686857111
0.018620871366628676	1	0.9881737509757328
0.018764341719560856	1	0.9879940922770006
0.018908917484896412	1	0.9878117546783527
0.019054607179632473	1	0.9876266997697365
0.01920141938638802	1	0.9874388886370326
0.01934936275390952	1	0.9872482818568689
0.019498445997580455	1	0.9870548394914263
0.01964867789993467	1	0.9868585210832393
0.019800067311173848	1	0.9866592856499932
0.0199526231496888	1	0.9864570916793166
0.02010635440258487	1	0.9862518971235772
0.02026127012621143	1	0.9860436593946766
0.020417379446695295	1	0.9858323353588506
0.02057469156047839	1	0.985617881331475
0.02073321573485955	1	0.9854002530718804
0.020892961308540396	1	0.9851794057781772
0.02105393769217551	1	0.9849552940820951
0.021216154368926845	1	0.9847278720438364
0.021379620895022326	1	0.9844970931469494
0.021544346900318832	1	0.9842629102932228
0.021710342088869548	1	0.9840252757976025
0.02187761623949553	1	0.9837841413831375
0.02204617920636185	1	0.9835394581759538
0.022216040919558117	1	0.9832911767002618
0.0223872113856834	1	0.9830392468733999
0.02255970068843576	1	0.9827836180009176
0.0227335189892063	1	0.9825242387717004
0.022908676527677734	1	0.9822610572531415
0.02308518362242762	1	0.9819940208863648
0.02326305067153626	1	0.9817230764814976
0.023442288153199226	1	0.9814481702130051
0.023622906626344618	1	0.9811692476150828
0.02380491673125515	1	0.9808862535771159
0.023988329190194897	1	0.9805991323392073
0.024173154808041036	1	0.9803078274877798
0.02435940447292027	1	0.9800122819512563
0.024547089156850298	1	0.9797124379958224
0.024736219916386214	1	0.9794082372212763
0.02492680789327177	1	0.979099620556971
0.025118864315095794	1	0.9787865282578525
0.025312400495953635	1	0.9784688999006013
0.025507427837113593	1	0.978146674379879
0.025703957827688632	1	0.9778197899046899
0.02590200204531324	1	0.977488183994857
0.026101572156825372	1	0.9771517934776239
0.026302679918953815	1	0.9768105544843841
0.0265053371790108	1	0.9764644024475462
0.026709555875589854	1	0.9761132720975378
0.026915348039269153	1	0.9757570974599583
0.02712272579332028	1	0.9753958118528837
0.02733170135442234	1	0.9750293478843303
0.02754228703338166	1	0.9746576374498842
0.027754495235857105	1	0.9742806117305046
0.027968338463090776	1	0.9738982011905046
0.028183829312644536	1	0.9735103355757189
0.028400980479142152	1	0.9731169439118648
0.02861980475501707	1	0.9727179545031037
0.028840315031266057	1	0.9723132949308098
0.02906252429820866	1	0.9719028920525546
0.02928644564625236	1	0.9714866720013141
0.029512092266663854	1	0.9710645601849069
0.029739477452346064	1	0.9706364812856703
0.02996861459862124	1	0.9702023592603838
0.03019951720402016	1	0.9697621173404473
0.03043219887107722	1	0.9693156780323219
0.030666673307131822	1	0.9688629631182433
0.030902954325135904	1	0.9684038936572148
0.031141055844467597	1	0.9679383899862896
0.03138099189175125	1	0.9674663717221506
0.03162277660168379	1	0.9669877577629983
0.03186642421786732	1	0.9665024662907532
0.03211194909364822	1	0.9660104147735844
0.03235936569296283	1	0.9655115199687724
0.03260868859118934	1	0.9650056979259168
0.03285993247600654	1	0.9644928639904968
0.03311311214825911	1	0.9639729328077954
0.033368242522829425	1	0.9634458183271979
0.03362533862951626	1	0.9629114338068712
0.033884415613920256	1	0.962369691818839
0.034145488738336026	1	0.961820504254459
0.03440857338265133	1	0.9612637823303124
0.034673685045253165	1	0.9606994365945194
0.03494083934394065	1	0.960127376933487
0.03521005201684519	1	0.9595475125791022
0.03548133892335755	1	0.9589597521163784
0.035754716045062127	1	0.9583640034915701
0.036030199486678516	1	0.9577601740207603
0.03630780547701014	1	0.9571481703989357
0.036587550369900315	1	0.9565278987095599
0.036869450645195756	1	0.9558992644346519
0.03715352290971726	1	0.9552621724653848
0.037439783898238106	1	0.9546165271132125
0.03772825047446995	1	0.9539622321215352
0.038018939632056124	1	0.9532991906779158
0.03831186849557287	1	0.9526273054268561
0.03860705432153813	1	0.9519464784831436
0.03890451449942807	1	0.9512566114457803
0.03920426655270152	1	0.9505576054125023
0.039506328139832375	1	0.9498493609949009
0.039810717055349734	1	0.9491317783341565
0.040117451230886225	1	0.9484047571173931
0.040426548736234434	1	0.9476681965946654
0.04073802778041128	1	0.9469219955965859
0.04105190671273078	1	0.9461660525526041
0.04136820402388507	1	0.945400265509945
0.04168693834703355	1	0.9446245321532168
0.042008128458900666	1	0.9438387498246964
0.04233179328088209	1	0.9430428155453027
0.04265795188015926	1	0.9422366260362636
0.042986623470822764	1	0.941420077741487
0.04331782741500416	1	0.9405930668506419
0.043651583224016584	1	0.93975548932296
0.04398791055950432	1	0.9389072409117596
0.044326829234600885	1	0.9380482171897047
0.0446683592150963	1	0.9371783135748014
0.04501252062061337	1	0.9362974253571393
0.045359333725792754	1	0.9354054477263833
0.04570881896148749	1	0.9345022758000203
0.0460609969159666	1	0.9335878046523657
0.046415888336127795	1	0.9326619293443357
0.046773514128719815	1	0.9317245449539838
0.04713389536157405	1	0.9307755466078121
0.047497053264845567	1	0.9298148295128519
0.047863009232263824	1	0.9288422889895225
0.04823178482239307	1	0.9278578205052633
0.04860340175990219	1	0.9268613197089465
0.04897788193684462	1	0.9258526824660618
0.04935524741394806	1	0.9248318048946818
0.04973552042191398	1	0.923798583402199
0.05011872336272722	1	0.9227529147228358
0.050504878810975866	1	0.9216946959559245
0.05089400951518091	1	0.9206238246049516
0.05128613839913648	1	0.9195401986173644
0.051681288563260354	1	0.9184437164251307
0.052079483285954624	1	0.917334276986051
0.05248074602497726	1	0.916211779825808
0.052885100418823806	1	0.9150761250807541
0.053292570288120025	1	0.9139272135414199
0.05370317963702527	1	0.9127649466967394
0.054116952654646375	1	0.9115892267789772
0.054533913716462754	1	0.9103999568093479
0.054954087385762455	1	0.9091970406443123
0.05537749841508899	1	0.9079803830225397
0.05580417174769964	1	0.906749889612517
0.05623413251903491	1	0.905505467060791
0.056667406058199137	1	0.9042470230408269
0.057104017889452685	1	0.902974466302461
0.057543993733715694	1	0.9016877067219329
0.05798735951008313	1	0.9003866553524713
0.05843414133735175	1	0.8990712244754169
0.0588843655355589	1	0.8977413276518524
0.05933805862753281	1	0.8963968797747236
0.05979524734045518	1	0.8950377971214182
0.06025595860743578	1	0.8936639974067805
0.06072021956909887	1	0.8922753998365331
0.06118805757518219	1	0.8908719251610758
0.06165950018614822	1	0.8894534957296306
0.062134575174807555	1	0.8880200355447045
0.06261331052795525	1	0.8865714703168341
0.06309573444801933	1	0.8851077275195798
0.06358187535472229	1	0.8836287364447337
0.06407176188675537	1	0.8821344282577063
0.06456542290346556	1	0.8806247360530531
0.0650628874865557	1	0.8790995949101043
0.06556418494179789	1	0.8775589419486541
0.06606934480075961	1	0.8760027163846764
0.06657839682254363	1	0.8744308595860157
0.06709137099554112	1	0.8728433151280173
0.06760829753919818	1	0.8712400288490498
0.06812920690579612	1	0.8696209489058769
0.06865412978224547	1	0.8679860258288284
0.06918309709189366	1	0.8663352125767302
0.06971613999634672	1	0.8646684645915388
0.07025328989730521	1	0.8629857398526354
0.0707945784384138	1	0.8612869989307318
0.07134003750712561	1	0.859572205041332
0.07188969923658073	1	0.8578413240977047
0.07244359600749903	1	0.8560943247633119
0.0730017604500878	1	0.854331178503642
0.07356422544596414	1	0.8525518596373953
0.07413102413009177	1	0.8507563453869674
0.07470218989273315	1	0.8489446159281786
0.07527775638141664	1	0.8471166544391934
0.07585775750291836	1	0.8452724471485767
0.07644222742526002	1	0.843411983382433
0.07703120057972147	1	0.8415352556105719
0.07762471166286916	1	0.8396422594916462
0.07822279563860025	1	0.8377329939172078
0.07882548774020215	1	0.8358074610546273
0.07943282347242814	1	0.8338656663888205
0.08004483861358919	1	0.8319076187627292
0.08066156921766135	1	0.8299333304165026
0.0812830516164099	1	0.8279428170253242
0.08190932242152972	1	0.8259360977358308
0.08254041852680186	1	0.8239131952010735
0.08317637711026708	1	0.8218741356139664
0.08381723563641622	1	0.8198189487391705
0.08446303185839688	1	0.8177476679433678
0.08511380382023763	1	0.8156603302238699
0.08576958985908942	1	0.8135569762355155
0.0864304286074836	1	0.811437650315812
0.08709635899560805	1	0.8093024005082687
0.08776742025360064	1	0.8071512785838828
0.08844365191385999	1	0.804984340060732
0.08912509381337455	1	0.8028016442216322
0.08981178609606946	1	0.8006032541298183
0.09050376921517124	1	0.7983892366426122
0.09120108393559097	1	0.7961596624230397
0.09190377133632595	1	0.7939146059493584
0.09261187281287933	1	0.7916541455224678
