Time	Amplitude
1.398	-0.00190429
1.399	0.130321
1.4	0.0331255
1.401	-0.0550245
1.402	-0.0245996
1.403	-0.0216394
1.404	0.161897
1.405	0.0994024
1.406	-0.190045
1.407	-0.0431835
1.408	0.163541
1.409	0.055163
1.41	-0.114559
1.411	-0.0296979
1.412	0.00319393
1.413	0.0824631
1.414	0.0745691
1.415	-0.167843
1.416	-0.0629186
1.417	0.156634
1.418	0.0614124
1.419	-0.160936
1.42	-0.0255864
1.421	0.0130615
1.422	0.0462822
1.423	0.0485846
1.424	-0.127551
1.425	-0.0648921
1.426	0.149727
1.427	0.08493
1.428	-0.188894
1.429	-0.0165411
1.43	0.0638793
1.431	0.0535184
1.432	0.0479268
1.433	-0.0635764
1.434	-0.0678523
1.435	0.170284
1.436	0.123249
1.437	-0.197117
1.438	-0.0532155
1.439	0.0974289
1.44	0.0678263
1.441	0.00302947
1.442	-0.0543667
1.443	-0.0471305
1.444	0.128347
1.445	0.136899
1.446	-0.194815
1.447	-0.0726216
1.448	0.108119
1.449	0.0579588
1.45	-0.0732795
1.451	-0.0440058
1.452	-0.051242
1.453	0.0693064
1.454	0.125551
1.455	-0.167186
1.456	-0.0918633
1.457	0.123249
1.458	0.0857523
1.459	-0.143832
1.46	-0.0259153
1.461	-0.013252
1.462	0.0568076
1.463	0.121769
1.464	-0.10354
1.465	-0.0974549
1.466	0.146273
1.467	0.116671
1.468	-0.160607
1.469	-0.0479528
1.47	0.0344411
1.471	0.073089
1.472	0.11371
1.473	-0.0742662
1.474	-0.0902188
1.475	0.130979
1.476	0.138873
1.477	-0.181822
1.478	-0.0625896
1.479	0.0477623
1.48	0.054834
1.481	0.0633859
1.482	-0.0482817
1.483	-0.095317
1.484	0.0798318
1.485	0.142491
1.486	-0.173106
1.487	-0.106336
1.488	0.0610835
1.489	0.0635504
1.49	-0.0293689
1.491	-0.0293689
1.492	-0.0846271
1.493	0.0643727
1.494	0.160746
1.495	-0.123933
1.496	-0.110612
1.497	0.101376
1.498	0.087068
1.499	-0.0747596
1.5	-0.0461438
1.501	-0.0436769
1.502	0.0617413
1.503	0.183112
1.504	-0.0895609
1.505	-0.115381
1.506	0.119137
1.507	0.124729
1.508	-0.118012
1.509	-0.0438413
1.51	-0.0165411
1.511	0.0449665
1.512	0.172258
1.513	-0.0566691
1.514	-0.128209
1.515	0.0744047
1.516	0.133939
1.517	-0.142023
1.518	-0.0921923
1.519	0.0017138
1.52	0.0452954
1.521	0.101211
1.522	-0.0275599
1.523	-0.132814
1.524	0.0559853
1.525	0.145944
1.526	-0.126729
1.527	-0.115217
1.528	0.0410195
1.529	0.0566431
1.53	0.0421707
1.531	-0.0313424
1.532	-0.103375
1.533	0.050887
1.534	0.187223
1.535	-0.0921923
1.536	-0.117683
1.537	0.0737468
1.538	0.0873969
1.539	-0.0170345
1.54	-0.0262442
1.541	-0.0819958
1.542	0.0400327
1.543	0.210083
1.544	-0.0499263
1.545	-0.133965
1.546	0.0594389
1.547	0.109434
1.548	-0.0698258
1.549	-0.0553535
1.55	-0.0662077
1.551	0.0235868
1.552	0.1716
1.553	-0.0270665
1.554	-0.155509
1.555	0.0503937
1.556	0.111572
1.557	-0.0842982
1.558	-0.089232
1.559	-0.021146
1.56	0.0252314
1.561	0.129663
1.562	-0.0117718
1.563	-0.148273
1.564	0.0331255
1.565	0.149891
1.566	-0.0819958
1.567	-0.101895
1.568	0.0263826
1.569	0.044802
1.57	0.0934819
1.571	0.00845662
1.572	-0.129031
1.573	0.0258893
1.574	0.18969
1.575	-0.0323292
1.576	-0.123933
1.577	0.0262182
1.578	0.070951
1.579	0.029014
1.58	-0.0114429
1.581	-0.120479
1.582	0.00746987
1.583	0.193473
1.584	-0.0074959
1.585	-0.149917
1.586	0.0293429
1.587	0.0707866
1.588	-0.0157188
1.589	-0.0510775
1.59	-0.0857784
1.591	-0.00535793
1.592	0.170778
1.593	0.00154934
1.594	-0.160278
1.595	0.0193109
1.596	0.104501
1.597	-0.0423612
1.598	-0.0663722
1.599	-0.0328226
1.6	0.00566082
1.601	0.151043
1.602	0.0283562
1.603	-0.156331
1.604	0.00993675
1.605	0.145615
1.606	-0.0135809
1.607	-0.0803512
1.608	-0.00881157
1.609	0.0306586
1.61	0.112724
1.611	0.0370725
1.612	-0.165541
1.613	-0.00272659
1.614	0.165186
1.615	0.00615419
1.616	-0.117519
1.617	0.00187826
1.618	0.0304941
1.619	0.055163
1.62	0.0137193
1.621	-0.13232
1.622	-0.0283822
1.623	0.166173
1.624	0.0219423
1.625	-0.150904
1.626	-0.000259704
1.627	0.0500647
1.628	0.00450961
1.629	-0.012923
1.63	-0.091041
1.631	-0.0270665
1.632	0.164528
1.633	0.0513804
1.634	-0.150411
1.635	-0.00519347
1.636	0.0900283
1.637	0.0147061
1.638	-0.0287111
1.639	-0.0532155
1.64	-0.0119363
1.641	0.15318
1.642	0.073089
1.643	-0.18248
1.644	-0.00881157
1.645	0.11848
1.646	0.0295074
1.647	-0.0546956
1.648	-0.0254219
1.649	-0.00831819
1.65	0.109763
1.651	0.0656883
1.652	-0.165048
1.653	-0.0441702
1.654	0.128183
1.655	0.0352634
1.656	-0.0987706
1.657	-0.0198303
1.658	-0.00157538
1.659	0.0581232
1.66	0.0503937
1.661	-0.137418
1.662	-0.0538733
1.663	0.143642
1.664	0.0538473
1.665	-0.121959
1.666	-0.0231195
1.667	0.0306586
1.668	0.039046
1.669	0.041184
1.67	-0.0974549
1.671	-0.0477883
1.672	0.161239
1.673	0.0943042
1.674	-0.167021
1.675	-0.0181857
1.676	0.0632214
1.677	0.0438153
1.678	0.0140482
1.679	-0.0571625
1.68	-0.0444992
1.681	0.134103
1.682	0.104336
1.683	-0.168995
1.684	-0.0446636
1.685	0.0832854
1.686	0.0457888
1.687	-0.0201592
1.688	-0.0417034
1.689	-0.0459793
1.69	0.087068
1.691	0.0887126
1.692	-0.162581
1.693	-0.0671945
1.694	0.0997313
1.695	0.0528605
1.696	-0.056998
1.697	-0.0323292
1.698	-0.0208171
1.699	0.0581232
1.7	0.0984157
1.701	-0.135116
1.702	-0.0734439
1.703	0.12588
1.704	0.0842722
1.705	-0.112421
1.706	-0.0241063
1.707	0.00385177
1.708	0.0576298
1.709	0.0873969
1.71	-0.0819958
1.711	-0.0711415
1.712	0.130485
1.713	0.114533
1.714	-0.139885
1.715	-0.0405521
1.716	0.0219423
1.717	0.0467756
1.718	0.0704576
1.719	-0.0588071
1.72	-0.0838049
1.721	0.10483
1.722	0.111737
1.723	-0.151891
1.724	-0.0681813
1.725	0.0456243
1.726	0.0461177
1.727	0.0298363
1.728	-0.0433479
1.729	-0.0701548
1.73	0.0645371
1.731	0.123413
1.732	-0.148766
1.733	-0.085285
1.734	0.0804896
1.735	0.069142
1.736	-0.0257508
1.737	-0.0264087
1.738	-0.0489396
1.739	0.060919
1.74	0.124236
1.741	-0.10354
1.742	-0.09137
1.743	0.0994024
1.744	0.0998958
1.745	-0.0663722
1.746	-0.0316714
1.747	-0.0318358
1.748	0.0520382
1.749	0.137886
1.75	-0.0714704
1.751	-0.105678
1.752	0.0952909
1.753	0.106474
1.754	-0.106829
1.755	-0.0614384
1.756	-0.0137453
1.757	0.0375659
1.758	0.11848
1.759	-0.0522287
1.76	-0.101731
1.761	0.069142
1.762	0.123085
1.763	-0.1338
1.764	-0.0788711
1.765	0.0193109
1.766	0.0452954
1.767	0.0619058
1.768	-0.032987
1.769	-0.0900543
1.77	0.0571365
1.771	0.132952
1.772	-0.1065
1.773	-0.0900543
1.774	0.0579588
1.775	0.0724312
1.776	0.0249025
1.777	-0.0157188
1.778	-0.0824892
1.779	0.0482557
1.78	0.152358
1.781	-0.0798578
1.782	-0.110941
1.783	0.0704576
1.784	0.0885481
1.785	-0.0247641
1.786	-0.0357828
1.787	-0.0634119
1.788	0.0285206
1.789	0.158114
1.79	-0.0495974
1.791	-0.119492
1.792	0.054834
1.793	0.0985801
1.794	-0.0821603
1.795	-0.057327
1.796	-0.0418678
1.797	0.0262182
1.798	0.129005
1.799	-0.0277243
1.8	-0.11275
1.801	0.0454599
1.802	0.111243
1.803	-0.0811735
1.804	-0.0780488
1.805	-0.00173983
1.806	0.0383881
1.807	0.10631
1.808	-0.00239767
1.809	-0.118012
1.81	0.042993
1.811	0.142162
1.812	-0.0627541
1.813	-0.0989351
1.814	0.030823
1.815	0.0574654
1.816	0.0671685
1.817	-0.0116074
1.818	-0.108638
1.819	0.0188175
1.82	0.159594
1.821	-0.0433479
1.822	-0.113572
1.823	0.0337833
1.824	0.0699643
1.825	0.0025361
1.826	-0.0226261
1.827	-0.0954814
1.828	0.00779878
1.829	0.150878
1.83	-0.0252575
1.831	-0.122782
1.832	0.0267116
1.833	0.080983
1.834	-0.0356184
1.835	-0.0433479
1.836	-0.0574914
1.837	0.0105946
1.838	0.152523
1.839	0.00895
1.84	-0.133307
1.841	0.0280272
1.842	0.110092
1.843	-0.0339738
1.844	-0.0772265
1.845	-0.0195014
1.846	0.0262182
1.847	0.131472
1.848	0.0171729
1.849	-0.130511
1.85	0.0125681
1.851	0.137557
1.852	-0.0252575
1.853	-0.0884097
1.854	-0.00091754
1.855	0.0352634
1.856	0.0783517
1.857	0.00944337
1.858	-0.134623
1.859	-0.00321997
1.86	0.136735
1.861	-0.0107851
1.862	-0.104198
1.863	0.00681203
1.864	0.0462822
1.865	0.0217778
1.866	-0.000424163
1.867	-0.10946
1.868	-0.0121007
1.869	0.148082
1.87	0.0130615
1.871	-0.125084
1.872	0.0122392
1.873	0.0678263
1.874	0.00927891
1.875	-0.0316714
1.876	-0.0657144
1.877	-0.00321997
1.878	0.155318
1.879	0.0364146
1.88	-0.135609
1.881	0.00335839
1.882	0.0956199
1.883	-0.00141092
1.884	-0.0448281
1.885	-0.0369341
1.886	6.92E-05
1.887	0.131307
1.888	0.0471045
1.889	-0.147779
1.89	-0.0135809
1.891	0.105158
1.892	0.00664757
1.893	-0.0681813
1.894	-0.0224617
1.895	0.00549636
1.896	0.0727601
1.897	0.0431575
1.898	-0.14153
1.899	-0.0285466
1.9	0.120618
1.901	0.0249025
1.902	-0.0923567
1.903	-0.00881157
1.904	0.0253959
1.905	0.0471045
1.906	0.0133904
1.907	-0.109296
1.908	-0.0292045
1.909	0.142326
1.91	0.0426641
1.911	-0.110776
1.912	-0.00618023
1.913	0.0522027
1.914	0.0318098
1.915	0.00927891
1.916	-0.0757464
1.917	-0.0285466
1.918	0.142491
1.919	0.0655239
1.92	-0.136596
1.921	-0.021146
1.922	0.0647016
1.923	0.0237513
1.924	-0.0104562
1.925	-0.0514064
1.926	-0.0282177
1.927	0.110092
1.928	0.0814764
1.929	-0.153207
1.93	-0.0367696
1.931	0.0757203
1.932	0.0296718
1.933	-0.0413744
1.934	-0.032987
1.935	-0.0160478
1.936	0.0763782
1.937	0.0605901
1.938	-0.135609
1.939	-0.0463082
1.94	0.108941
1.941	0.045131
1.942	-0.067359
1.943	-0.017199
1.944	0.00500298
1.945	0.0531895
1.946	0.0577943
1.947	-0.107651
1.948	-0.0514064
1.949	0.12588
1.95	0.0737468
1.951	-0.0958104
1.952	-0.0239418
1.953	0.0235868
1.954	0.0421707
1.955	0.0457888
1.956	-0.0772265
1.957	-0.0579848
1.958	0.113546
1.959	0.0933174
1.96	-0.131662
1.961	-0.0370985
1.962	0.0295074
1.963	0.0388815
1.964	0.0224356
1.965	-0.0533799
1.966	-0.0509131
1.967	0.0920018
1.968	0.0837788
1.969	-0.13857
1.97	-0.0543667
1.971	0.0584521
1.972	0.0383881
1.973	-0.00305551
1.974	-0.0318358
1.975	-0.0359473
1.976	0.0716089
1.977	0.093153
1.978	-0.121959
1.979	-0.0639053
1.98	0.089206
1.981	0.0647016
1.982	-0.0336449
1.983	-0.0283822
1.984	-0.0208171
1.985	0.0523672
1.986	0.0961132
1.987	-0.0977839
1.988	-0.0750885
1.989	0.098909
1.99	0.0896993
1.991	-0.0760753
1.992	-0.0320003
1.993	-0.0144032
1.994	0.0421707
1.995	0.0765426
1.996	-0.071306
1.997	-0.0796934
1.998	0.0880547
1.999	0.0913439
2	-0.111269
2.001	-0.0474594
2.002	0.00829216
2.003	0.0316453
2.004	0.0607546
2.005	-0.0431835
2.006	-0.0678523
2.007	0.0719378
2.008	0.099238
2.009	-0.114723
2.01	-0.0675234
2.011	0.0383881
2.012	0.0515449
2.013	0.0378948
2.014	-0.0295334
2.015	-0.0555179
2.016	0.0582877
2.017	0.11848
2.018	-0.101895
2.019	-0.0793645
2.02	0.060919
2.021	0.0714444
2.022	6.92E-05
2.023	-0.0257508
2.024	-0.0561757
2.025	0.0467756
2.026	0.111737
2.027	-0.0762397
2.028	-0.0915344
2.029	0.069142
2.03	0.0796673
2.031	-0.0502552
2.032	-0.033316
2.033	-0.0425257
2.034	0.0249025
2.035	0.103514
2.036	-0.0523932
2.037	-0.0900543
2.038	0.0633859
2.039	0.0896993
2.04	-0.0759108
2.041	-0.0535444
2.042	-0.0127586
2.043	0.0336188
2.044	0.0956199
2.045	-0.0328226
2.046	-0.0841338
2.047	0.0545051
2.048	0.11371
2.049	-0.0875874
2.05	-0.0717993
2.051	0.0166796
2.052	0.050887
2.053	0.074898
2.054	-0.0152255
2.055	-0.0851205
2.056	0.0433219
2.057	0.120618
2.058	-0.0698258
2.059	-0.0930146
2.06	0.0354279
2.061	0.0582877
2.062	0.0258893
2.063	-0.0158833
2.064	-0.0806801
2.065	0.0221067
2.066	0.119466
2.067	-0.0492685
2.068	-0.0959748
2.069	0.0393749
2.07	0.0679908
2.071	-0.0157188
2.072	-0.033316
2.073	-0.0622607
2.074	0.0165151
2.075	0.122262
2.076	-0.0336449
2.077	-0.0938368
2.078	0.0439798
2.079	0.0926596
2.08	-0.0474594
2.081	-0.049104
2.082	-0.0336449
2.083	0.0291784
2.084	0.119302
2.085	-0.00996278
2.086	-0.0997574
2.087	0.0357568
2.088	0.107296
2.089	-0.0474594
2.09	-0.0717993
2.091	-0.00321997
2.092	0.0331255
2.093	0.0926596
2.094	0.00401623
2.095	-0.107322
2.096	0.0178308
2.097	0.109434
2.098	-0.0385786
2.099	-0.0859428
2.1	0.00845662
2.101	0.039046
2.102	0.0499003
2.103	-0.00256213
2.104	-0.0979483
2.105	0.00368731
2.106	0.120618
2.107	-0.0257508
2.108	-0.0930146
2.109	0.0206266
2.11	0.0600967
2.111	0.00385177
2.112	-0.017199
2.113	-0.0782132
2.114	0.00779878
2.115	0.129498
2.116	0.000891508
2.117	-0.0977839
2.118	0.0219423
2.119	0.0811475
2.12	-0.00864711
2.121	-0.0410455
2.122	-0.0474594
2.123	0.0081277
2.124	0.126209
2.125	0.0201332
2.126	-0.111763
2.127	0.0112524
2.128	0.0875614
2.129	-0.0104562
2.13	-0.0574914
2.131	-0.0260798
2.132	0.00993675
2.133	0.100718
2.134	0.0214489
2.135	-0.119328
2.136	-0.00585131
2.137	0.0985801
2.138	-0.0144032
2.139	-0.0714704
2.14	-0.0074959
2.141	0.0262182
2.142	0.0584521
2.143	0.0166796
2.144	-0.109625
2.145	-0.00782482
2.146	0.113217
2.147	0.00598974
2.148	-0.0838049
2.149	0.00319393
2.15	0.04694
2.151	0.030823
2.152	0.00204272
2.153	-0.0866007
2.154	-0.0125941
2.155	0.131143
2.156	0.0316453
2.157	-0.0966327
2.158	0.00105597
2.159	0.0561497
2.16	0.0183242
2.161	-0.0185146
2.162	-0.0609451
2.163	-0.017199
2.164	0.120618
2.165	0.0438153
2.166	-0.116697
2.167	-0.0121007
2.168	0.0706221
2.169	0.00500298
2.17	-0.0346316
2.171	-0.0375919
2.172	-0.00700252
2.173	0.0893704
2.174	0.0423352
2.175	-0.121795
2.176	-0.0186791
2.177	0.0804896
2.178	0.0153639
2.179	-0.051242
2.18	-0.0185146
2.181	0.0120747
2.182	0.0653594
2.183	0.0415129
2.184	-0.113572
2.185	-0.0267376
2.186	0.104665
2.187	0.035099
2.188	-0.0660433
2.189	-0.0121007
2.19	0.0217778
2.191	0.050887
2.192	0.0293429
2.193	-0.0890675
2.194	-0.0377563
2.195	0.116835
2.196	0.0543407
2.197	-0.0903832
2.198	-0.0181857
2.199	0.0314809
2.2	0.0249025
2.201	0.011088
2.202	-0.0665367
2.203	-0.0374274
2.204	0.102198
2.205	0.063057
2.206	-0.109954
2.207	-0.0242707
2.208	0.0436508
2.209	0.0226001
2.21	-0.00700252
2.211	-0.0420323
2.212	-0.0252575
2.213	0.083121
2.214	0.0683197
2.215	-0.120479
2.216	-0.0343027
2.217	0.0683197
2.218	0.0378948
2.219	-0.0224617
2.22	-0.0264087
2.221	-0.0101272
2.222	0.0704576
2.223	0.0666751
2.224	-0.107322
2.225	-0.0535444
2.226	0.0901927
2.227	0.0554919
2.228	-0.0449925
2.229	-0.0249285
2.23	-0.00157538
2.231	0.0464466
2.232	0.0558208
2.233	-0.0875874
2.234	-0.0568336
2.235	0.0906861
2.236	0.0666751
2.237	-0.0747596
2.238	-0.0283822
2.239	0.00450961
2.24	0.030823
2.241	0.0416773
2.242	-0.0627541
2.243	-0.0538733
2.244	0.0860812
2.245	0.0776938
2.246	-0.10206
2.247	-0.0336449
2.248	0.0240802
2.249	0.0360857
2.25	0.0252314
2.251	-0.0433479
2.252	-0.0415389
2.253	0.0773649
2.254	0.0878903
2.255	-0.104362
2.256	-0.0543667
2.257	0.0531895
2.258	0.0495714
2.259	0.00960783
2.26	-0.0298623
2.261	-0.0338093
2.262	0.0582877
2.263	0.0855879
2.264	-0.0967971
2.265	-0.0668656
2.266	0.0643727
2.267	0.0597678
2.268	-0.0203237
2.269	-0.0257508
2.27	-0.0292045
2.271	0.0374014
2.272	0.0783517
2.273	-0.0757464
2.274	-0.0739373
2.275	0.0693064
2.276	0.0719378
2.277	-0.0599583
2.278	-0.0306846
2.279	-0.0178568
2.28	0.0347701
2.281	0.0666751
2.282	-0.0527221
2.283	-0.0648921
2.284	0.0711155
2.285	0.0873969
2.286	-0.0778843
2.287	-0.0486106
2.288	0.00763433
2.289	0.0392104
2.29	0.0602612
2.291	-0.0369341
2.292	-0.0586426
2.293	0.0610835
2.294	0.0971
2.295	-0.0818313
2.296	-0.0637409
2.297	0.0270405
2.298	0.0462822
2.299	0.040855
2.3	-0.0237773
2.301	-0.0588071
2.302	0.0393749
2.303	0.0967711
2.304	-0.077391
2.305	-0.0775554
2.306	0.0421707
2.307	0.0571365
2.308	0.00187826
2.309	-0.0221327
2.31	-0.0540378
2.311	0.0318098
2.312	0.0896993
2.313	-0.0586426
2.314	-0.0805157
2.315	0.0518738
2.316	0.0725956
2.317	-0.0344672
2.318	-0.0328226
2.319	-0.0343027
2.32	0.0301652
2.321	0.0957843
2.322	-0.0395654
2.323	-0.0754174
2.324	0.0513804
2.325	0.0895349
2.326	-0.0509131
2.327	-0.0510775
2.328	-0.0147321
2.329	0.031152
2.33	0.0869035
2.331	-0.0180213
2.332	-0.0772265
2.333	0.0364146
2.334	0.0987446
2.335	-0.0579848
2.336	-0.0685102
2.337	0.00450961
2.338	0.0364146
2.339	0.0586166
2.34	-0.0124297
2.341	-0.0795289
2.342	0.0275339
2.343	0.0929885
2.344	-0.0505841
2.345	-0.0792
2.346	0.0244091
2.347	0.0502292
2.348	0.0222712
2.349	-0.0147321
2.35	-0.0703192
2.351	0.0216133
2.352	0.102198
2.353	-0.039072
2.354	-0.0805157
2.355	0.0332899
2.356	0.0688131
2.357	-0.00420672
2.358	-0.0273954
2.359	-0.0527221
2.36	0.0183242
2.361	0.111901
2.362	-0.0142387
2.363	-0.0851205
2.364	0.0272049
2.365	0.0827921
2.366	-0.0241063
2.367	-0.0461438
2.368	-0.0349605
2.369	0.0166796
2.37	0.0990735
2.371	6.92E-05
2.372	-0.0898898
2.373	0.0199687
2.374	0.0846011
2.375	-0.0318358
2.376	-0.065221
2.377	-0.0101272
2.378	0.0219423
2.379	0.0706221
2.38	0.00352285
2.381	-0.0918633
2.382	0.0127326
2.383	0.0921662
2.384	-0.0270665
2.385	-0.0709771
2.386	0.00681203
2.387	0.0423352
2.388	0.0415129
2.389	-0.00239767
2.39	-0.0829826
2.391	0.00582528
2.392	0.108777
2.393	-0.00831819
2.394	-0.0778843
2.395	0.011088
2.396	0.0589455
2.397	0.0188175
2.398	-0.0137453
2.399	-0.0696614
2.4	0.00138489
2.401	0.110421
2.402	0.00829216
2.403	-0.0877519
2.404	0.00845662
2.405	0.0637148
2.406	-0.00173983
2.407	-0.0339738
2.408	-0.0448281
2.409	-0.00157538
2.41	0.0998958
2.411	0.0199687
2.412	-0.0976194
2.413	0.00401623
2.414	0.0694709
2.415	-0.00914049
2.416	-0.049104
2.417	-0.0239418
2.418	0.0104301
2.419	0.0783517
2.42	0.022929
2.421	-0.0979483
2.422	-0.0038778
2.423	0.0893704
2.424	0.0025361
2.425	-0.0579848
2.426	-0.0102917
2.427	0.0281917
2.428	0.0558208
2.429	0.0176663
2.43	-0.0951525
2.431	-0.0112785
2.432	0.101211
2.433	0.0175019
2.434	-0.0694969
2.435	-0.00437118
2.436	0.0382237
2.437	0.0313164
2.438	0.00335839
2.439	-0.0739373
2.44	-0.021146
2.441	0.102692
2.442	0.0293429
2.443	-0.0847916
2.444	-0.00585131
2.445	0.0439798
2.446	0.0148705
2.447	-0.0152255
2.448	-0.0527221
2.449	-0.0158833
2.45	0.0957843
2.451	0.0388815
2.452	-0.097126
2.453	-0.0124297
2.454	0.0589455
2.455	0.0137193
2.456	-0.0262442
2.457	-0.0352895
2.458	-0.00124646
2.459	0.0827921
2.46	0.0452954
2.461	-0.103211
2.462	-0.0191725
2.463	0.0757203
2.464	0.025067
2.465	-0.0398943
2.466	-0.0214749
2.467	0.00763433
2.468	0.056972
2.469	0.041184
2.47	-0.0933435
2.471	-0.0324937
2.472	0.0878903
2.473	0.0347701
2.474	-0.0542022
2.475	-0.0158833
2.476	0.0147061
2.477	0.0365791
2.478	0.0216133
2.479	-0.0764042
2.48	-0.0380853
2.481	0.0906861
2.482	0.0466111
2.483	-0.0768976
2.484	-0.0163767
2.485	0.0280272
2.486	0.0263826
2.487	0.011088
2.488	-0.0576559
2.489	-0.0285466
2.49	0.089206
2.491	0.0594389
2.492	-0.0944947
2.493	-0.0236129
2.494	0.0426641
2.495	0.0316453
2.496	-0.00256213
2.497	-0.0375919
2.498	-0.019008
2.499	0.0735824
2.5	0.0666751
2.501	-0.0954814
2.502	-0.0375919
2.503	0.0576298
2.504	0.0370725
2.505	-0.0140743
2.506	-0.027231
2.507	-0.0142387
2.508	0.0531895
2.509	0.0564786
2.51	-0.0864362
2.511	-0.0502552
2.512	0.0707866
2.513	0.045131
2.514	-0.0389076
2.515	-0.0218038
2.516	-0.00486456
2.517	0.0374014
2.518	0.0452954
2.519	-0.0750885
2.52	-0.0494329
2.521	0.0786806
2.522	0.0604256
2.523	-0.0648921
2.524	-0.0236129
2.525	0.00927891
2.526	0.035099
2.527	0.0362502
2.528	-0.0532155
2.529	-0.0444992
2.53	0.0755559
2.531	0.075227
2.532	-0.0798578
2.533	-0.0361118
2.534	0.0226001
2.535	0.0377303
2.536	0.0296718
2.537	-0.0366051
2.538	-0.0392365
2.539	0.0599323
2.54	0.0772005
2.541	-0.0826536
2.542	-0.0543667
2.543	0.0405261
2.544	0.0377303
2.545	0.0081277
2.546	-0.0262442
2.547	-0.0331515
2.548	0.044802
2.549	0.0711155
2.55	-0.0782132
2.551	-0.059136
2.552	0.0533539
2.553	0.0515449
2.554	-0.0214749
2.555	-0.0224617
2.556	-0.0231195
2.557	0.0367436
2.558	0.0643727
2.559	-0.0619318
2.56	-0.0596294
2.561	0.0623992
2.562	0.0694709
2.563	-0.0433479
2.564	-0.0282177
2.565	-0.0130875
2.566	0.0352634
2.567	0.0637148
2.568	-0.0448281
2.569	-0.0584782
2.57	0.0564786
2.571	0.0803252
2.572	-0.0597938
2.573	-0.0459793
2.574	0.00549636
2.575	0.0313164
2.576	0.0533539
2.577	-0.0285466
2.578	-0.0556824
2.579	0.0443087
2.58	0.0799963
2.581	-0.0681813
2.582	-0.0589716
2.583	0.0216133
2.584	0.036908
2.585	0.0270405
2.586	-0.0188436
2.587	-0.0502552
2.588	0.0360857
2.589	0.0795029
2.59	-0.0599583
2.591	-0.0660433
2.592	0.0370725
2.593	0.0523672
2.594	0.00237164
2.595	-0.0180213
2.596	-0.0444992
2.597	0.0313164
2.598	0.0832854
2.599	-0.0441702
2.6	-0.0686746
2.601	0.0428285
2.602	0.0689775
2.603	-0.0209815
2.604	-0.0305202
2.605	-0.0300268
2.606	0.0230935
2.607	0.0821342
2.608	-0.0283822
2.609	-0.0671945
2.61	0.0365791
2.611	0.0757203
2.612	-0.0400588
2.613	-0.0456504
2.614	-0.0125941
2.615	0.022929
2.616	0.0666751
2.617	-0.0158833
2.618	-0.0686746
2.619	0.0304941
2.62	0.0785161
2.621	-0.0471305
2.622	-0.0588071
2.623	0.00566082
2.624	0.0326321
2.625	0.0489135
2.626	-0.0074959
2.627	-0.0676879
2.628	0.0267116
2.629	0.0860812
2.63	-0.037263
2.631	-0.0685102
2.632	0.0184886
2.633	0.0485846
2.634	0.022929
2.635	-0.0109495
2.636	-0.0597938
2.637	0.0160217
2.638	0.0938108
2.639	-0.0239418
2.64	-0.0686746
2.641	0.0219423
2.642	0.0592744
2.643	-0.00239767
2.644	-0.0237773
2.645	-0.0456504
2.646	0.00895
2.647	0.0872325
2.648	-0.00979832
2.649	-0.0732795
2.65	0.020791
2.651	0.0666751
2.652	-0.0209815
2.653	-0.0395654
2.654	-0.0262442
2.655	0.012897
2.656	0.0790095
2.657	0.00105597
2.658	-0.0796934
2.659	0.0184886
2.66	0.0750625
2.661	-0.0209815
2.662	-0.0553535
2.663	-0.00831819
2.664	0.0255604
2.665	0.063057
2.666	0.00582528
2.667	-0.0790355
2.668	0.0109235
2.669	0.0854234
2.67	-0.0139098
2.671	-0.0599583
2.672	0.00056259
2.673	0.036908
2.674	0.0380592
2.675	0.00286502
2.676	-0.0709771
2.677	-0.000753081
2.678	0.0905216
2.679	-0.00272659
2.68	-0.0665367
2.681	0.00582528
2.682	0.0443087
2.683	0.010759
2.684	-0.0122652
2.685	-0.0563402
2.686	-0.0047001
2.687	0.0898638
2.688	0.00993675
2.689	-0.0762397
2.69	0.00829216
2.691	0.0559853
2.692	0.00056259
2.693	-0.0306846
2.694	-0.0361118
2.695	0.00105597
2.696	0.0844367
2.697	0.0183242
2.698	-0.0839693
2.699	0.00418069
2.7	0.0674974
2.701	0.00122043
2.702	-0.0384142
2.703	-0.0226261
2.704	0.0127326
2.705	0.0676618
2.706	0.0252314
2.707	-0.0844627
2.708	-0.00881157
2.709	0.0767071
2.71	0.00664757
2.711	-0.0477883
2.712	-0.0121007
2.713	0.0204621
2.714	0.0426641
2.715	0.0179952
2.716	-0.0772265
2.717	-0.0163767
2.718	0.0832854
2.719	0.0165151
2.72	-0.0607806
2.721	-0.00552239
2.722	0.0303297
2.723	0.0244091
2.724	0.00122043
2.725	-0.061274
2.726	-0.0178568
2.727	0.089206
2.728	0.0273694
2.729	-0.0734439
2.73	-0.00371334
2.731	0.0415129
2.732	0.0175019
2.733	-0.0101272
2.734	-0.0453215
2.735	-0.0122652
2.736	0.0824631
2.737	0.040855
2.738	-0.0833115
2.739	-0.0121007
2.74	0.0541762
2.741	0.0178308
2.742	-0.0193369
2.743	-0.031178
2.744	-0.00437118
2.745	0.0637148
2.746	0.0431575
2.747	-0.0854494
2.748	-0.0236129
2.749	0.0637148
2.75	0.0221067
2.751	-0.0341382
2.752	-0.0191725
2.753	0.00467406
2.754	0.0454599
2.755	0.0318098
2.756	-0.077391
2.757	-0.0313424
2.758	0.0758848
2.759	0.0300007
2.76	-0.0502552
2.761	-0.0134164
